,date,bitcoin
838,2017-10-17,11.000000000000002
839,2017-10-16,12.0
840,2017-10-15,12.0
841,2017-10-14,13.000000000000002
842,2017-10-13,18.0
843,2017-10-12,15.0
844,2017-10-11,9.0
845,2017-10-10,9.0
846,2017-10-09,9.0
847,2017-10-08,7.0
848,2017-10-07,7.0
849,2017-10-06,7.008681533943919
850,2017-10-05,8.009921753078764
851,2017-10-04,8.009921753078764
852,2017-10-03,8.009921753078764
853,2017-10-02,8.009921753078764
854,2017-10-01,7.008681533943919
855,2017-09-30,7.008681533943919
856,2017-09-29,8.009921753078764
857,2017-09-28,8.009921753078764
858,2017-09-27,8.009921753078764
859,2017-09-26,7.008681533943919
860,2017-09-25,8.009921753078764
861,2017-09-24,7.008681533943919
862,2017-09-23,7.008681533943919
863,2017-09-22,9.01116197221361
864,2017-09-21,10.012402191348453
865,2017-09-20,9.01116197221361
866,2017-09-19,11.0136424104833
867,2017-09-18,12.014882629618146
868,2017-09-17,10.012402191348453
869,2017-09-16,12.014882629618146
870,2017-09-15,19.023564163562064
871,2017-09-14,17.021083725292375
872,2017-09-13,14.017363067887837
873,2017-09-12,10.012402191348453
874,2017-09-11,10.012402191348453
875,2017-09-10,9.01116197221361
876,2017-09-09,9.01116197221361
877,2017-09-08,11.0136424104833
878,2017-09-07,10.012402191348453
879,2017-09-06,11.0136424104833
880,2017-09-05,13.01612284875299
881,2017-09-04,13.01612284875299
882,2017-09-03,10.012402191348453
883,2017-09-02,12.014882629618146
884,2017-09-01,12.014882629618146
885,2017-08-31,11.0136424104833
886,2017-08-30,11.0136424104833
887,2017-08-29,10.012402191348453
888,2017-08-28,9.01116197221361
889,2017-08-27,8.009921753078764
890,2017-08-26,9.01116197221361
891,2017-08-25,10.012402191348453
892,2017-08-24,9.01116197221361
893,2017-08-23,10.012402191348453
894,2017-08-22,11.0136424104833
895,2017-08-21,10.012402191348453
896,2017-08-20,10.012402191348453
897,2017-08-19,11.0136424104833
898,2017-08-18,12.014882629618146
899,2017-08-17,12.014882629618146
900,2017-08-16,12.014882629618146
901,2017-08-15,14.017363067887837
902,2017-08-14,14.017363067887837
903,2017-08-13,12.014882629618146
904,2017-08-12,10.012402191348453
905,2017-08-11,9.01116197221361
906,2017-08-10,8.009921753078764
907,2017-08-09,9.01116197221361
908,2017-08-08,10.012402191348453
909,2017-08-07,9.01116197221361
910,2017-08-06,8.009921753078764
911,2017-08-05,10.012402191348453
912,2017-08-04,7.008681533943919
913,2017-08-03,8.009921753078764
914,2017-08-02,12.014882629618146
915,2017-08-01,13.01612284875299
916,2017-07-31,8.009921753078764
917,2017-07-30,6.007441314809073
918,2017-07-29,6.007441314809073
919,2017-07-28,7.008681533943919
920,2017-07-27,7.008681533943919
921,2017-07-26,7.008681533943919
922,2017-07-25,7.008681533943919
923,2017-07-24,7.008681533943919
924,2017-07-23,7.008681533943919
925,2017-07-22,7.008681533943919
926,2017-07-21,8.009921753078764
927,2017-07-20,7.008681533943919
928,2017-07-19,7.008681533943919
929,2017-07-18,7.008681533943919
930,2017-07-17,7.008681533943919
931,2017-07-16,8.009921753078764
932,2017-07-15,7.008681533943919
933,2017-07-14,6.007441314809073
934,2017-07-13,6.007441314809073
935,2017-07-12,6.007441314809073
936,2017-07-11,7.008681533943919
937,2017-07-10,6.007441314809073
938,2017-07-09,5.006201095674227
939,2017-07-08,5.006201095674227
940,2017-07-07,6.007441314809073
941,2017-07-06,6.007441314809073
942,2017-07-05,6.007441314809073
943,2017-07-04,6.007441314809073
944,2017-07-03,5.006201095674227
945,2017-07-02,6.007441314809073
946,2017-07-01,5.006201095674227
947,2017-06-30,6.007441314809073
948,2017-06-29,7.008681533943919
949,2017-06-28,8.009921753078764
950,2017-06-27,8.009921753078764
951,2017-06-26,7.008681533943919
952,2017-06-25,6.007441314809073
953,2017-06-24,6.007441314809073
954,2017-06-23,7.008681533943919
955,2017-06-22,7.008681533943919
956,2017-06-21,7.008681533943919
957,2017-06-20,7.008681533943919
958,2017-06-19,6.007441314809073
959,2017-06-18,6.007441314809073
960,2017-06-17,7.008681533943919
961,2017-06-16,8.009921753078764
962,2017-06-15,9.01116197221361
963,2017-06-14,8.009921753078764
964,2017-06-13,8.009921753078764
965,2017-06-12,9.01116197221361
966,2017-06-11,7.008681533943919
967,2017-06-10,7.008681533943919
968,2017-06-09,7.008681533943919
969,2017-06-08,7.008681533943919
970,2017-06-07,9.01116197221361
971,2017-06-06,10.012402191348453
972,2017-06-05,7.008681533943919
973,2017-06-04,6.007441314809073
974,2017-06-03,6.007441314809073
975,2017-06-02,7.008681533943919
976,2017-06-01,8.009921753078764
977,2017-05-31,8.009921753078764
978,2017-05-30,8.009921753078764
979,2017-05-29,8.009921753078764
980,2017-05-28,9.01116197221361
981,2017-05-27,11.0136424104833
982,2017-05-26,13.01612284875299
983,2017-05-25,17.021083725292375
984,2017-05-24,13.01612284875299
985,2017-05-23,11.0136424104833
986,2017-05-22,11.0136424104833
987,2017-05-21,7.008681533943919
988,2017-05-20,7.008681533943919
989,2017-05-19,7.008681533943919
990,2017-05-18,6.007441314809073
991,2017-05-17,7.008681533943919
992,2017-05-16,8.009921753078764
993,2017-05-15,9.01116197221361
994,2017-05-14,6.007441314809073
995,2017-05-13,8.009921753078764
996,2017-05-12,7.008681533943919
997,2017-05-11,6.007441314809073
998,2017-05-10,6.007441314809073
999,2017-05-09,6.231265435072443
1000,2017-05-08,4.54713964180962
1001,2017-05-07,4.210314483157057
1002,2017-05-06,4.210314483157057
1003,2017-05-05,5.220789959114749
1004,2017-05-04,5.389202538441032
1005,2017-05-03,4.378727062483339
1006,2017-05-02,4.210314483157057
1007,2017-05-01,3.873489324504491
1008,2017-04-30,3.03142642787308
1009,2017-04-29,3.03142642787308
1010,2017-04-28,3.1998390071993623
1011,2017-04-27,3.5366641658519273
1012,2017-04-26,3.3682515865256444
1013,2017-04-25,3.1998390071993623
1014,2017-04-24,2.863013848546798
1015,2017-04-23,2.694601269220516
1016,2017-04-22,2.863013848546798
1017,2017-04-21,2.863013848546798
1018,2017-04-20,2.863013848546798
1019,2017-04-19,3.03142642787308
1020,2017-04-18,3.03142642787308
1021,2017-04-17,3.03142642787308
1022,2017-04-16,2.694601269220516
1023,2017-04-15,2.694601269220516
1024,2017-04-14,2.863013848546798
1025,2017-04-13,3.03142642787308
1026,2017-04-12,3.03142642787308
1027,2017-04-11,3.03142642787308
1028,2017-04-10,3.03142642787308
1029,2017-04-09,2.863013848546798
1030,2017-04-08,2.863013848546798
1031,2017-04-07,2.863013848546798
1032,2017-04-06,3.03142642787308
1033,2017-04-05,3.03142642787308
1034,2017-04-04,2.863013848546798
1035,2017-04-03,3.03142642787308
1036,2017-04-02,2.863013848546798
1037,2017-04-01,2.863013848546798
1038,2017-03-31,2.863013848546798
1039,2017-03-30,2.863013848546798
1040,2017-03-29,3.1998390071993623
1041,2017-03-28,3.03142642787308
1042,2017-03-27,3.1998390071993623
1043,2017-03-26,3.03142642787308
1044,2017-03-25,3.3682515865256444
1045,2017-03-24,3.3682515865256444
1046,2017-03-23,3.3682515865256444
1047,2017-03-22,3.5366641658519273
1048,2017-03-21,3.3682515865256444
1049,2017-03-20,3.3682515865256444
1050,2017-03-19,3.7050767451782094
1051,2017-03-18,4.041901903830775
1052,2017-03-17,3.3682515865256444
1053,2017-03-16,3.3682515865256444
1054,2017-03-15,3.1998390071993623
1055,2017-03-14,3.3682515865256444
1056,2017-03-13,3.7050767451782094
1057,2017-03-12,3.3682515865256444
1058,2017-03-11,4.378727062483339
1059,2017-03-10,5.220789959114749
1060,2017-03-09,4.041901903830775
1061,2017-03-08,4.041901903830775
1062,2017-03-07,3.873489324504491
1063,2017-03-06,3.7050767451782094
1064,2017-03-05,3.3682515865256444
1065,2017-03-04,4.041901903830775
1066,2017-03-03,5.220789959114749
1067,2017-03-02,3.873489324504491
1068,2017-03-01,3.1998390071993623
1069,2017-02-28,3.1998390071993623
1070,2017-02-27,3.1998390071993623
1071,2017-02-26,2.863013848546798
1072,2017-02-25,3.1998390071993623
1073,2017-02-24,4.041901903830775
1074,2017-02-23,3.3682515865256444
1075,2017-02-22,3.03142642787308
1076,2017-02-21,3.03142642787308
1077,2017-02-20,2.526188689894234
1078,2017-02-19,2.526188689894234
1079,2017-02-18,2.694601269220516
1080,2017-02-17,2.694601269220516
1081,2017-02-16,2.694601269220516
1082,2017-02-15,2.526188689894234
1083,2017-02-14,2.526188689894234
1084,2017-02-13,2.526188689894234
1085,2017-02-12,2.526188689894234
1086,2017-02-11,2.694601269220516
1087,2017-02-10,2.863013848546798
1088,2017-02-09,3.1998390071993623
1089,2017-02-08,2.863013848546798
1090,2017-02-07,2.863013848546798
1091,2017-02-06,2.526188689894234
1092,2017-02-05,2.694601269220516
1093,2017-02-04,2.694601269220516
1094,2017-02-03,2.863013848546798
1095,2017-02-02,2.863013848546798
1096,2017-02-01,2.694601269220516
1097,2017-01-31,2.526188689894234
1098,2017-01-30,2.3577761105679516
1099,2017-01-29,2.3577761105679516
1100,2017-01-28,2.526188689894234
1101,2017-01-27,2.526188689894234
1102,2017-01-26,2.526188689894234
1103,2017-01-25,2.526188689894234
1104,2017-01-24,2.694601269220516
1105,2017-01-23,2.526188689894234
1106,2017-01-22,2.526188689894234
1107,2017-01-21,2.526188689894234
1108,2017-01-20,2.526188689894234
1109,2017-01-19,2.694601269220516
1110,2017-01-18,2.863013848546798
1111,2017-01-17,2.863013848546798
1112,2017-01-16,2.694601269220516
1113,2017-01-15,2.694601269220516
1114,2017-01-14,2.863013848546798
1115,2017-01-13,3.1998390071993623
1116,2017-01-12,3.873489324504491
1117,2017-01-11,3.7050767451782094
1118,2017-01-10,3.1998390071993623
1119,2017-01-09,3.5366641658519273
1120,2017-01-08,3.7050767451782094
1121,2017-01-07,4.041901903830775
1122,2017-01-06,4.883964800462185
1123,2017-01-05,5.726027697093596
1124,2017-01-04,4.715552221135903
1125,2017-01-03,4.041901903830775
1126,2017-01-02,4.378727062483339
1127,2017-01-01,2.694601269220516
1128,2016-12-31,2.526188689894234
1129,2016-12-30,2.863013848546798
1130,2016-12-29,3.1998390071993623
1131,2016-12-28,3.3682515865256444
1132,2016-12-27,2.863013848546798
1133,2016-12-26,2.526188689894234
1134,2016-12-25,2.694601269220516
1135,2016-12-24,2.863013848546798
1136,2016-12-23,3.3682515865256444
1137,2016-12-22,3.03142642787308
1138,2016-12-21,2.526188689894234
1139,2016-12-20,2.0209509519153874
1140,2016-12-19,2.0209509519153874
1141,2016-12-18,1.8525383725891047
1142,2016-12-17,1.8525383725891047
1143,2016-12-16,1.8525383725891047
1144,2016-12-15,2.0209509519153874
1145,2016-12-14,2.0209509519153874
1146,2016-12-13,2.0209509519153874
1147,2016-12-12,2.0209509519153874
1148,2016-12-11,1.8525383725891047
1149,2016-12-10,1.893272562717809
1150,2016-12-09,1.950644458557743
1151,2016-12-08,2.1227601460775434
1152,2016-12-07,2.1227601460775434
1153,2016-12-06,2.06538825023761
1154,2016-12-05,2.1801320419174774
1155,2016-12-04,2.008016354397676
1156,2016-12-03,1.893272562717809
1157,2016-12-02,2.2375039377574106
1158,2016-12-01,2.1801320419174774
1159,2016-11-30,2.008016354397676
1160,2016-11-29,2.1227601460775434
1161,2016-11-28,1.950644458557743
1162,2016-11-27,1.893272562717809
1163,2016-11-26,1.950644458557743
1164,2016-11-25,1.950644458557743
1165,2016-11-24,2.008016354397676
1166,2016-11-23,2.008016354397676
1167,2016-11-22,2.1227601460775434
1168,2016-11-21,2.008016354397676
1169,2016-11-20,2.008016354397676
1170,2016-11-19,1.950644458557743
1171,2016-11-18,2.06538825023761
1172,2016-11-17,2.2375039377574106
1173,2016-11-16,2.06538825023761
1174,2016-11-15,1.7785287710379418
1175,2016-11-14,1.7785287710379418
1176,2016-11-13,1.8359006668778755
1177,2016-11-12,1.893272562717809
1178,2016-11-11,1.8359006668778755
1179,2016-11-10,2.06538825023761
1180,2016-11-09,2.696479104476879
1181,2016-11-08,1.7785287710379418
1182,2016-11-07,1.893272562717809
1183,2016-11-06,2.008016354397676
1184,2016-11-05,2.008016354397676
1185,2016-11-04,2.008016354397676
1186,2016-11-03,2.1801320419174774
1187,2016-11-02,1.950644458557743
1188,2016-11-01,2.1227601460775434
1189,2016-10-31,1.950644458557743
1190,2016-10-30,1.893272562717809
1191,2016-10-29,2.2375039377574106
1192,2016-10-28,2.06538825023761
1193,2016-10-27,1.950644458557743
1194,2016-10-26,1.7785287710379418
1195,2016-10-25,1.6637849793580746
1196,2016-10-24,1.6064130835181412
1197,2016-10-23,1.6637849793580746
1198,2016-10-22,1.4916692918382737
1199,2016-10-21,1.4342973959983403
1200,2016-10-20,1.6064130835181412
1201,2016-10-19,1.5490411876782075
1202,2016-10-18,1.6637849793580746
1203,2016-10-17,1.6064130835181412
1204,2016-10-16,1.5490411876782075
1205,2016-10-15,1.6064130835181412
1206,2016-10-14,1.6064130835181412
1207,2016-10-13,1.7211568751980082
1208,2016-10-12,1.893272562717809
1209,2016-10-11,1.8359006668778755
1210,2016-10-10,1.5490411876782075
1211,2016-10-09,1.4916692918382737
1212,2016-10-08,1.6064130835181412
1213,2016-10-07,1.5490411876782075
1214,2016-10-06,1.4342973959983403
1215,2016-10-05,1.5490411876782075
1216,2016-10-04,1.4916692918382737
1217,2016-10-03,1.4916692918382737
1218,2016-10-02,1.3769255001584064
1219,2016-10-01,1.6064130835181412
1220,2016-09-30,1.4342973959983403
1221,2016-09-29,1.4916692918382737
1222,2016-09-28,1.4342973959983403
1223,2016-09-27,1.4342973959983403
1224,2016-09-26,1.4916692918382737
1225,2016-09-25,1.4916692918382737
1226,2016-09-24,1.5490411876782075
1227,2016-09-23,1.4916692918382737
1228,2016-09-22,1.6064130835181412
1229,2016-09-21,1.6637849793580746
1230,2016-09-20,1.5490411876782075
1231,2016-09-19,1.4916692918382737
1232,2016-09-18,1.4916692918382737
1233,2016-09-17,1.4916692918382737
1234,2016-09-16,1.5490411876782075
1235,2016-09-15,1.6064130835181412
1236,2016-09-14,1.6064130835181412
1237,2016-09-13,1.6064130835181412
1238,2016-09-12,1.6637849793580746
1239,2016-09-11,1.7211568751980082
1240,2016-09-10,1.6637849793580746
1241,2016-09-09,1.6637849793580746
1242,2016-09-08,1.7211568751980082
1243,2016-09-07,1.4916692918382737
1244,2016-09-06,1.4916692918382737
1245,2016-09-05,1.5490411876782075
1246,2016-09-04,1.6064130835181412
1247,2016-09-03,1.4916692918382737
1248,2016-09-02,1.4916692918382737
1249,2016-09-01,1.4916692918382737
1250,2016-08-31,1.4916692918382737
1251,2016-08-30,1.4916692918382737
1252,2016-08-29,1.5490411876782075
1253,2016-08-28,1.4916692918382737
1254,2016-08-27,1.4342973959983403
1255,2016-08-26,1.5490411876782075
1256,2016-08-25,1.5490411876782075
1257,2016-08-24,1.5490411876782075
1258,2016-08-23,1.4916692918382737
1259,2016-08-22,1.5490411876782075
1260,2016-08-21,1.319553604318473
1261,2016-08-20,1.3769255001584064
1262,2016-08-19,1.3769255001584064
1263,2016-08-18,1.4916692918382737
1264,2016-08-17,1.6064130835181412
1265,2016-08-16,1.4916692918382737
1266,2016-08-15,1.6637849793580746
1267,2016-08-14,1.3769255001584064
1268,2016-08-13,1.4342973959983403
1269,2016-08-12,1.4916692918382737
1270,2016-08-11,1.4916692918382737
1271,2016-08-10,1.5490411876782075
1272,2016-08-09,1.5490411876782075
1273,2016-08-08,1.6637849793580746
1274,2016-08-07,1.7211568751980082
1275,2016-08-06,1.6637849793580746
1276,2016-08-05,1.893272562717809
1277,2016-08-04,2.2375039377574106
1278,2016-08-03,3.384941854556083
1279,2016-08-02,2.1227601460775434
1280,2016-08-01,1.6637849793580746
1281,2016-07-31,1.4916692918382737
1282,2016-07-30,1.4916692918382737
1283,2016-07-29,1.4916692918382737
1284,2016-07-28,1.6064130835181412
1285,2016-07-27,1.7785287710379418
1286,2016-07-26,1.6637849793580746
1287,2016-07-25,1.4916692918382737
1288,2016-07-24,1.4916692918382737
1289,2016-07-23,1.4342973959983403
1290,2016-07-22,1.4916692918382737
1291,2016-07-21,1.4916692918382737
1292,2016-07-20,1.4916692918382737
1293,2016-07-19,1.6064130835181412
1294,2016-07-18,1.6064130835181412
1295,2016-07-17,1.6637849793580746
1296,2016-07-16,1.5490411876782075
1297,2016-07-15,1.6064130835181412
1298,2016-07-14,1.7211568751980082
1299,2016-07-13,1.8365942500135868
1300,2016-07-12,1.7895020897568283
1301,2016-07-11,1.977870730783863
1302,2016-07-10,2.119147211554139
1303,2016-07-09,2.542976653864967
1304,2016-07-08,2.0720550512973803
1305,2016-07-07,2.0249628910406217
1306,2016-07-06,1.977870730783863
1307,2016-07-05,1.9307785705271043
1308,2016-07-04,1.8836864102703457
1309,2016-07-03,2.0720550512973803
1310,2016-07-02,1.9307785705271043
1311,2016-07-01,2.0720550512973803
1312,2016-06-30,2.0720550512973803
1313,2016-06-29,2.119147211554139
1314,2016-06-28,2.166239371810897
1315,2016-06-27,2.2604236923244145
1316,2016-06-26,2.119147211554139
1317,2016-06-25,2.495884493608208
1318,2016-06-24,3.7202806602839327
1319,2016-06-23,2.637160974378484
1320,2016-06-22,2.307515852581173
1321,2016-06-21,2.731345294892001
1322,2016-06-20,2.354608012837932
1323,2016-06-19,2.307515852581173
1324,2016-06-18,2.495884493608208
1325,2016-06-17,2.8255296154055185
1326,2016-06-16,2.872621775662277
1327,2016-06-15,2.354608012837932
1328,2016-06-14,2.6842531346352425
1329,2016-06-13,3.155174737202829
1330,2016-06-12,2.637160974378484
1331,2016-06-11,1.7424099295000697
1332,2016-06-10,1.8365942500135868
1333,2016-06-09,1.7895020897568283
1334,2016-06-08,1.7895020897568283
1335,2016-06-07,2.0249628910406217
1336,2016-06-06,2.0249628910406217
1337,2016-06-05,1.9307785705271043
1338,2016-06-04,2.0720550512973803
1339,2016-06-03,1.977870730783863
1340,2016-06-02,1.6953177692433108
1341,2016-06-01,1.9307785705271043
1342,2016-05-31,2.166239371810897
1343,2016-05-30,2.2133315320676563
1344,2016-05-29,2.0720550512973803
1345,2016-05-28,1.8365942500135868
1346,2016-05-27,1.6011334487297937
1347,2016-05-26,1.5540412884730352
1348,2016-05-25,1.4598569679595177
1349,2016-05-24,1.4598569679595177
1350,2016-05-23,1.5540412884730352
1351,2016-05-22,1.3656726474460006
1352,2016-05-21,1.3656726474460006
1353,2016-05-20,1.4598569679595177
1354,2016-05-19,1.6953177692433108
1355,2016-05-18,1.5069491282162766
1356,2016-05-17,1.5540412884730352
1357,2016-05-16,1.5540412884730352
1358,2016-05-15,1.4127648077027593
1359,2016-05-14,1.4598569679595177
1360,2016-05-13,1.5540412884730352
1361,2016-05-12,1.6011334487297937
1362,2016-05-11,1.6482256089865523
1363,2016-05-10,1.7424099295000697
1364,2016-05-09,1.7424099295000697
1365,2016-05-08,1.6953177692433108
1366,2016-05-07,1.6011334487297937
1367,2016-05-06,1.977870730783863
1368,2016-05-05,2.119147211554139
1369,2016-05-04,2.0249628910406217
1370,2016-05-03,2.8255296154055185
1371,2016-05-02,4.709216025675864
1372,2016-05-01,1.3656726474460006
1373,2016-04-30,1.5069491282162766
1374,2016-04-29,1.6011334487297937
1375,2016-04-28,1.7424099295000697
1376,2016-04-27,1.5540412884730352
1377,2016-04-26,1.6482256089865523
1378,2016-04-25,1.6482256089865523
1379,2016-04-24,1.6011334487297937
1380,2016-04-23,1.5069491282162766
1381,2016-04-22,1.6011334487297937
1382,2016-04-21,1.5540412884730352
1383,2016-04-20,1.4127648077027593
1384,2016-04-19,1.4127648077027593
1385,2016-04-18,1.3656726474460006
1386,2016-04-17,1.318580487189242
1387,2016-04-16,1.2714883269324835
1388,2016-04-15,1.318580487189242
1389,2016-04-14,1.4598569679595177
1390,2016-04-13,1.3656726474460006
1391,2016-04-12,1.4598569679595177
1392,2016-04-11,1.5069491282162766
1393,2016-04-10,1.4598569679595177
1394,2016-04-09,1.318580487189242
1395,2016-04-08,1.318580487189242
1396,2016-04-07,1.4127648077027593
1397,2016-04-06,1.4598569679595177
1398,2016-04-05,1.3656726474460006
1399,2016-04-04,1.318580487189242
1400,2016-04-03,1.318580487189242
1401,2016-04-02,1.2714883269324835
1402,2016-04-01,1.3656726474460006
1403,2016-03-31,1.5069491282162766
1404,2016-03-30,1.4127648077027593
1405,2016-03-29,1.5069491282162766
1406,2016-03-28,1.4127648077027593
1407,2016-03-27,1.2714883269324835
1408,2016-03-26,1.318580487189242
1409,2016-03-25,1.3656726474460006
1410,2016-03-24,1.4127648077027593
1411,2016-03-23,1.4127648077027593
1412,2016-03-22,1.5069491282162766
1413,2016-03-21,1.4127648077027593
1414,2016-03-20,1.2243961666757246
1415,2016-03-19,1.2243961666757246
1416,2016-03-18,1.4127648077027593
1417,2016-03-17,1.4127648077027593
1418,2016-03-16,1.4598569679595177
1419,2016-03-15,1.5069491282162766
1420,2016-03-14,1.5069491282162766
1421,2016-03-13,1.318580487189242
1422,2016-03-12,1.318580487189242
1423,2016-03-11,1.318580487189242
1424,2016-03-10,1.3656726474460006
1425,2016-03-09,1.4598569679595177
1426,2016-03-08,1.4598569679595177
1427,2016-03-07,1.6011334487297937
1428,2016-03-06,1.4598569679595177
1429,2016-03-05,1.5540412884730352
1430,2016-03-04,1.5540412884730352
1431,2016-03-03,1.6482256089865523
1432,2016-03-02,1.4598569679595177
1433,2016-03-01,1.5540412884730352
1434,2016-02-29,1.4127648077027593
1435,2016-02-28,1.4127648077027593
1436,2016-02-27,1.4127648077027593
1437,2016-02-26,1.4127648077027593
1438,2016-02-25,1.6011334487297937
1439,2016-02-24,1.5069491282162766
1440,2016-02-23,1.5540412884730352
1441,2016-02-22,1.6011334487297937
1442,2016-02-21,1.6482256089865523
1443,2016-02-20,1.5540412884730352
1444,2016-02-19,1.6953177692433108
1445,2016-02-18,1.8365942500135868
1446,2016-02-17,1.6011334487297937
1447,2016-02-16,1.6011334487297937
1448,2016-02-15,1.5540412884730352
1449,2016-02-14,1.4437678816897872
1450,2016-02-13,1.3475166895771347
1451,2016-02-12,1.4918934777461133
1452,2016-02-11,1.588144669858766
1453,2016-02-10,1.5400190738024397
1454,2016-02-09,1.395642285633461
1455,2016-02-08,1.395642285633461
1456,2016-02-07,1.4437678816897872
1457,2016-02-06,1.395642285633461
1458,2016-02-05,1.395642285633461
1459,2016-02-04,1.4918934777461133
1460,2016-02-03,1.4918934777461133
1461,2016-02-02,1.4437678816897872
1462,2016-02-01,1.395642285633461
1463,2016-01-31,1.395642285633461
1464,2016-01-30,1.4437678816897872
1465,2016-01-29,1.4437678816897872
1466,2016-01-28,1.4918934777461133
1467,2016-01-27,1.5400190738024397
1468,2016-01-26,1.5400190738024397
1469,2016-01-25,1.4918934777461133
1470,2016-01-24,1.4437678816897872
1471,2016-01-23,1.5400190738024397
1472,2016-01-22,1.6843958619714183
1473,2016-01-21,1.8287726501403971
1474,2016-01-20,1.973149438309376
1475,2016-01-19,1.7325214580277444
1476,2016-01-18,1.9250238422530497
1477,2016-01-17,1.8768982461967232
1478,2016-01-16,2.1175262264783545
1479,2016-01-15,2.1656518225346804
1480,2016-01-14,1.4918934777461133
1481,2016-01-13,1.6362702659150918
1482,2016-01-12,1.4918934777461133
1483,2016-01-11,1.4918934777461133
1484,2016-01-10,1.4918934777461133
1485,2016-01-09,1.5400190738024397
1486,2016-01-08,1.7325214580277444
1487,2016-01-07,1.7806470540840706
1488,2016-01-06,1.4437678816897872
1489,2016-01-05,1.5400190738024397
1490,2016-01-04,1.588144669858766
1491,2016-01-03,1.4918934777461133
1492,2016-01-02,1.3475166895771347
1493,2016-01-01,1.3475166895771347
1494,2015-12-31,1.4918934777461133
1495,2015-12-30,1.4918934777461133
1496,2015-12-29,1.6362702659150918
1497,2015-12-28,1.6362702659150918
1498,2015-12-27,1.6362702659150918
1499,2015-12-26,1.6843958619714183
1500,2015-12-25,1.5400190738024397
1501,2015-12-24,1.588144669858766
1502,2015-12-23,1.6362702659150918
1503,2015-12-22,1.588144669858766
1504,2015-12-21,1.6843958619714183
1505,2015-12-20,1.4918934777461133
1506,2015-12-19,1.6362702659150918
1507,2015-12-18,1.6362702659150918
1508,2015-12-17,1.7325214580277444
1509,2015-12-16,1.8768982461967232
1510,2015-12-15,1.8768982461967232
1511,2015-12-14,1.7806470540840706
1512,2015-12-13,1.7806470540840706
1513,2015-12-12,1.973149438309376
1514,2015-12-11,2.1175262264783545
1515,2015-12-10,2.7431589752105956
1516,2015-12-09,4.186926856900383
1517,2015-12-08,1.8768982461967232
1518,2015-12-07,1.588144669858766
1519,2015-12-06,1.5400190738024397
1520,2015-12-05,1.4437678816897872
1521,2015-12-04,1.4437678816897872
1522,2015-12-03,1.4918934777461133
1523,2015-12-02,1.4437678816897872
1524,2015-12-01,1.4918934777461133
1525,2015-11-30,1.5400190738024397
1526,2015-11-29,1.3475166895771347
1527,2015-11-28,1.2993910935208084
1528,2015-11-27,1.3475166895771347
1529,2015-11-26,1.5400190738024397
1530,2015-11-25,1.4437678816897872
1531,2015-11-24,1.5400190738024397
1532,2015-11-23,1.4437678816897872
1533,2015-11-22,1.395642285633461
1534,2015-11-21,1.4918934777461133
1535,2015-11-20,1.5400190738024397
1536,2015-11-19,1.6362702659150918
1537,2015-11-18,1.5400190738024397
1538,2015-11-17,1.5400190738024397
1539,2015-11-16,1.4918934777461133
1540,2015-11-15,1.395642285633461
1541,2015-11-14,1.2993910935208084
1542,2015-11-13,1.588144669858766
1543,2015-11-12,1.6362702659150918
1544,2015-11-11,1.8287726501403971
1545,2015-11-10,1.8768982461967232
1546,2015-11-09,1.8768982461967232
1547,2015-11-08,1.7325214580277444
1548,2015-11-07,1.7806470540840706
1549,2015-11-06,2.2619030146473333
1550,2015-11-05,2.9837869554922265
1551,2015-11-04,3.5612941081681413
1552,2015-11-03,2.646907783097943
1553,2015-11-02,1.8768982461967232
1554,2015-11-01,1.6362702659150918
1555,2015-10-31,1.5400190738024397
1556,2015-10-30,1.8287726501403971
1557,2015-10-29,1.6843958619714183
1558,2015-10-28,1.4437678816897872
1559,2015-10-27,1.4437678816897872
1560,2015-10-26,1.395642285633461
1561,2015-10-25,1.4437678816897872
1562,2015-10-24,1.2512654974644823
1563,2015-10-23,1.3475166895771347
1564,2015-10-22,1.4437678816897872
1565,2015-10-21,1.2512654974644823
1566,2015-10-20,1.2993910935208084
1567,2015-10-19,1.203139901408156
1568,2015-10-18,1.2512654974644823
1569,2015-10-17,1.2512654974644823
1570,2015-10-16,1.203139901408156
1571,2015-10-15,1.1068887092955033
1572,2015-10-14,1.203139901408156
1573,2015-10-13,1.203139901408156
1574,2015-10-12,1.1550143053518296
1575,2015-10-11,1.1068887092955033
1576,2015-10-10,1.1068887092955033
1577,2015-10-09,1.1068887092955033
1578,2015-10-08,1.203139901408156
1579,2015-10-07,1.203139901408156
1580,2015-10-06,1.2512654974644823
1581,2015-10-05,1.1550143053518296
1582,2015-10-04,1.1068887092955033
1583,2015-10-03,1.0587631132391773
1584,2015-10-02,1.1550143053518296
1585,2015-10-01,1.1068887092955033
1586,2015-09-30,1.203139901408156
1587,2015-09-29,1.203139901408156
1588,2015-09-28,1.2512654974644823
1589,2015-09-27,1.1550143053518296
1590,2015-09-26,1.203139901408156
1591,2015-09-25,1.2512654974644823
1592,2015-09-24,1.1550143053518296
1593,2015-09-23,1.2512654974644823
1594,2015-09-22,1.3475166895771347
1595,2015-09-21,1.1550143053518296
1596,2015-09-20,1.1550143053518296
1597,2015-09-19,1.2512654974644823
1598,2015-09-18,1.2993910935208084
1599,2015-09-17,1.2743230252473268
1600,2015-09-16,1.2318455910724158
1601,2015-09-15,1.146890722722594
1602,2015-09-14,1.1893681568975047
